Precinct,TOTAL_Reg,WHITE_Reg,BLACK_Reg,OTHER_Reg,TOTAL_Dem_Reg,WHITE_Dem_Reg,BLACK_Dem_Reg,OTHER_Dem_Reg,TOTAL_Rep_Reg,WHITE_Rep_Reg,BLACK_Rep_Reg,OTHER_Rep_Reg,TOTAL_Oth_Reg,WHITE_Oth_Reg,BLACK_Oth_Reg,OTHER_Oth_Reg,TOTAL_Voted,WHITE_Voted,BLACK_Voted,OTHER_Voted,TOTAL_Dem_Voted,WHITE_Dem_Voted,BLACK_Dem_Voted,OTHER_Dem_Voted,TOTAL_Rep_Voted,WHITE_Rep_Voted,BLACK_Rep_Voted,OTHER_Rep_Voted,TOTAL_Oth_Voted,WHITE_Oth_Voted,BLACK_Oth_Voted,OTHER_Oth_Voted,TOTAL_Pct,WHITE_Pct,BLACK_Pct,OTHER_Pct,TOTAL_Dem_Pct,WHITE_Dem_Pct,BLACK_Dem_Pct,OTHER_Dem_Pct,TOTAL_Rep_Pct,WHITE_Rep_Pct,BLACK_Rep_Pct,OTHER_Rep_Pct,TOTAL_Oth_Pct,WHITE_Oth_Pct,BLACK_Oth_Pct,OTHER_Oth_Pct
Jefferson-:-00 K028,625.0,465.0,54.0,106.0,191.0,121.0,40.0,30.0,201.0,176.0,1.0,24.0,233.0,168.0,13.0,52.0,171.0,150.0,9.0,12.0,58.0,47.0,9.0,2.0,82.0,76.0,0.0,6.0,31.0,27.0,0.0,4.0,27.36,32.26,16.67,11.32,30.37,38.84,22.5,6.67,40.8,43.18,0.0,25.0,13.3,16.07,0.0,7.69
Jefferson-:-00 K029,989.0,600.0,251.0,138.0,382.0,153.0,189.0,40.0,303.0,275.0,4.0,24.0,304.0,172.0,58.0,74.0,297.0,213.0,70.0,14.0,128.0,60.0,62.0,6.0,121.0,116.0,1.0,4.0,48.0,37.0,7.0,4.0,30.03,35.5,27.89,10.14,33.51,39.22,32.8,15.0,39.93,42.18,25.0,16.67,15.79,21.51,12.07,5.41
Jefferson-:-00 K030,530.0,249.0,203.0,78.0,238.0,65.0,154.0,19.0,106.0,94.0,4.0,8.0,186.0,90.0,45.0,51.0,159.0,89.0,60.0,10.0,80.0,24.0,53.0,3.0,42.0,41.0,0.0,1.0,37.0,24.0,7.0,6.0,30.0,35.74,29.56,12.82,33.61,36.92,34.42,15.79,39.62,43.62,0.0,12.5,19.89,26.67,15.56,11.76
Jefferson-:-00 K031,541.0,57.0,463.0,21.0,373.0,19.0,345.0,9.0,22.0,14.0,8.0,0.0,146.0,24.0,110.0,12.0,123.0,12.0,108.0,3.0,106.0,4.0,99.0,3.0,4.0,4.0,0.0,0.0,13.0,4.0,9.0,0.0,22.74,21.05,23.33,14.29,28.42,21.05,28.7,33.33,18.18,28.57,0.0,0.0,8.9,16.67,8.18,0.0
Jefferson-:-00 K033,817.0,89.0,688.0,40.0,575.0,28.0,533.0,14.0,53.0,35.0,15.0,3.0,189.0,26.0,140.0,23.0,260.0,30.0,224.0,6.0,213.0,13.0,198.0,2.0,15.0,12.0,2.0,1.0,32.0,5.0,24.0,3.0,31.82,33.71,32.56,15.0,37.04,46.43,37.15,14.29,28.3,34.29,13.33,33.33,16.93,19.23,17.14,13.04
Jefferson-:-00 K034,1144.0,641.0,198.0,305.0,396.0,160.0,135.0,101.0,336.0,269.0,8.0,59.0,412.0,212.0,55.0,145.0,276.0,202.0,22.0,52.0,83.0,54.0,15.0,14.0,117.0,99.0,0.0,18.0,76.0,49.0,7.0,20.0,24.13,31.51,11.11,17.05,20.96,33.75,11.11,13.86,34.82,36.8,0.0,30.51,18.45,23.11,12.73,13.79
Jefferson-:-00 K035,785.0,499.0,83.0,203.0,204.0,80.0,61.0,63.0,342.0,300.0,0.0,42.0,239.0,119.0,22.0,98.0,324.0,260.0,22.0,42.0,63.0,36.0,17.0,10.0,187.0,172.0,0.0,15.0,74.0,52.0,5.0,17.0,41.27,52.1,26.51,20.69,30.88,45.0,27.87,15.87,54.68,57.33,0.0,35.71,30.96,43.7,22.73,17.35
Jefferson-:-00 L001,1339.0,1234.0,11.0,94.0,356.0,337.0,9.0,10.0,569.0,535.0,0.0,34.0,414.0,362.0,2.0,50.0,725.0,688.0,4.0,33.0,209.0,202.0,3.0,4.0,363.0,347.0,0.0,16.0,153.0,139.0,1.0,13.0,54.14,55.75,36.36,35.11,58.71,59.94,33.33,40.0,63.8,64.86,0.0,47.06,36.96,38.4,50.0,26.0
Jefferson-:-00 W001,530.0,297.0,189.0,44.0,246.0,97.0,137.0,12.0,109.0,93.0,4.0,12.0,175.0,107.0,48.0,20.0,151.0,109.0,38.0,4.0,66.0,35.0,30.0,1.0,52.0,48.0,1.0,3.0,33.0,26.0,7.0,0.0,28.49,36.7,20.11,9.09,26.83,36.08,21.9,8.33,47.71,51.61,25.0,25.0,18.86,24.3,14.58,0.0
Jefferson-:-00 W002,377.0,56.0,297.0,24.0,228.0,16.0,207.0,5.0,21.0,16.0,4.0,1.0,128.0,24.0,86.0,18.0,63.0,9.0,54.0,0.0,52.0,3.0,49.0,0.0,4.0,3.0,1.0,0.0,7.0,3.0,4.0,0.0,16.71,16.07,18.18,0.0,22.81,18.75,23.67,0.0,19.05,18.75,25.0,0.0,5.47,12.5,4.65,0.0
Jefferson-:-00 W003,788.0,653.0,62.0,73.0,247.0,188.0,43.0,16.0,201.0,189.0,0.0,12.0,340.0,276.0,19.0,45.0,222.0,198.0,12.0,12.0,82.0,67.0,12.0,3.0,90.0,86.0,0.0,4.0,50.0,45.0,0.0,5.0,28.17,30.32,19.35,16.44,33.2,35.64,27.91,18.75,44.78,45.5,0.0,33.33,14.71,16.3,0.0,11.11
Jefferson-:-00 W004,579.0,472.0,49.0,58.0,196.0,147.0,35.0,14.0,155.0,146.0,0.0,9.0,228.0,179.0,14.0,35.0,166.0,150.0,8.0,8.0,64.0,53.0,8.0,3.0,62.0,60.0,0.0,2.0,40.0,37.0,0.0,3.0,28.67,31.78,16.33,13.79,32.65,36.05,22.86,21.43,40.0,41.1,0.0,22.22,17.54,20.67,0.0,8.57
Jefferson-:-00 W005,1317.0,1008.0,210.0,99.0,460.0,285.0,147.0,28.0,410.0,383.0,3.0,24.0,447.0,340.0,60.0,47.0,421.0,358.0,46.0,17.0,160.0,112.0,42.0,6.0,188.0,180.0,1.0,7.0,73.0,66.0,3.0,4.0,31.97,35.52,21.9,17.17,34.78,39.3,28.57,21.43,45.85,47.0,33.33,29.17,16.33,19.41,5.0,8.51
Jefferson-:-00 W006,845.0,544.0,229.0,72.0,349.0,167.0,159.0,23.0,181.0,167.0,5.0,9.0,315.0,210.0,65.0,40.0,217.0,172.0,36.0,9.0,101.0,66.0,30.0,5.0,76.0,74.0,1.0,1.0,40.0,32.0,5.0,3.0,25.68,31.62,15.72,12.5,28.94,39.52,18.87,21.74,41.99,44.31,20.0,11.11,12.7,15.24,7.69,7.5
Jefferson-:-00 W007,1094.0,824.0,192.0,78.0,387.0,237.0,132.0,18.0,334.0,321.0,3.0,10.0,373.0,266.0,57.0,50.0,410.0,345.0,50.0,15.0,145.0,101.0,42.0,2.0,180.0,177.0,0.0,3.0,85.0,67.0,8.0,10.0,37.48,41.87,26.04,19.23,37.47,42.62,31.82,11.11,53.89,55.14,0.0,30.0,22.79,25.19,14.04,20.0
